日時,日付,時刻,始値,高値,安値,終値,出来高
2026-02-09 12:38:00,2026-02-09,12:38:00,5018.86,5022.77,5018.84,5022.29,60.4030
2026-02-09 12:39:00,2026-02-09,12:39:00,5022.40,5024.22,5022.40,5022.51,49.8099
2026-02-09 12:40:00,2026-02-09,12:40:00,5022.60,5022.98,5021.51,5022.98,13.6035
2026-02-09 12:41:00,2026-02-09,12:41:00,5022.98,5023.41,5021.58,5021.58,62.9193
2026-02-09 12:42:00,2026-02-09,12:42:00,5021.62,5022.11,5018.98,5019.49,48.7369
2026-02-09 12:43:00,2026-02-09,12:43:00,5019.49,5020.50,5019.49,5019.93,32.1768
2026-02-09 12:44:00,2026-02-09,12:44:00,5022.08,5024.66,5019.45,5024.65,50.4363
2026-02-09 12:45:00,2026-02-09,12:45:00,5024.65,5028.26,5021.14,5021.60,159.4512
2026-02-09 12:46:00,2026-02-09,12:46:00,5021.53,5024.00,5018.05,5018.80,119.0429
2026-02-09 12:47:00,2026-02-09,12:47:00,5018.27,5020.88,5015.80,5020.71,452.1877
2026-02-09 12:48:00,2026-02-09,12:48:00,5020.71,5021.65,5019.79,5019.91,12.3881
2026-02-09 12:49:00,2026-02-09,12:49:00,5019.90,5023.14,5019.39,5022.18,46.3230
2026-02-09 12:50:00,2026-02-09,12:50:00,5022.18,5022.92,5021.72,5021.94,5.2233
2026-02-09 12:51:00,2026-02-09,12:51:00,5022.01,5022.01,5020.35,5020.84,18.3992
2026-02-09 12:52:00,2026-02-09,12:52:00,5020.84,5023.13,5018.93,5018.97,9.2062
2026-02-09 12:53:00,2026-02-09,12:53:00,5018.64,5020.04,5017.69,5020.04,60.2328
2026-02-09 12:54:00,2026-02-09,12:54:00,5020.17,5020.49,5019.18,5019.46,8.8727
2026-02-09 12:55:00,2026-02-09,12:55:00,5019.73,5019.79,5017.01,5017.12,9.7927
2026-02-09 12:56:00,2026-02-09,12:56:00,5017.23,5017.49,5013.96,5015.13,71.5542
2026-02-09 12:57:00,2026-02-09,12:57:00,5014.85,5015.46,5012.29,5012.98,42.4303
2026-02-09 12:58:00,2026-02-09,12:58:00,5012.98,5015.61,5012.82,5014.86,51.3841
2026-02-09 12:59:00,2026-02-09,12:59:00,5015.38,5016.46,5015.18,5016.26,4.1048
2026-02-09 13:00:00,2026-02-09,13:00:00,5016.26,5016.26,5012.74,5013.75,40.9829
2026-02-09 13:01:00,2026-02-09,13:01:00,5013.75,5014.61,5012.70,5014.57,5.2620
2026-02-09 13:02:00,2026-02-09,13:02:00,5014.57,5014.57,5013.11,5013.48,6.7681
2026-02-09 13:03:00,2026-02-09,13:03:00,5013.48,5015.96,5013.41,5015.96,22.3805
2026-02-09 13:04:00,2026-02-09,13:04:00,5015.77,5020.13,5015.77,5019.51,67.2807
2026-02-09 13:05:00,2026-02-09,13:05:00,5019.47,5022.65,5019.47,5021.24,62.5980
2026-02-09 13:06:00,2026-02-09,13:06:00,5020.50,5022.32,5020.27,5021.93,32.6677
2026-02-09 13:07:00,2026-02-09,13:07:00,5021.93,5021.93,5020.44,5020.45,15.4779
2026-02-09 13:08:00,2026-02-09,13:08:00,5020.11,5024.15,5020.10,5023.30,58.5941
2026-02-09 13:09:00,2026-02-09,13:09:00,5023.30,5024.39,5021.40,5023.91,52.6161
2026-02-09 13:10:00,2026-02-09,13:10:00,5023.91,5024.02,5018.00,5018.03,60.0848
2026-02-09 13:11:00,2026-02-09,13:11:00,5018.06,5018.63,5017.06,5018.12,93.0101
2026-02-09 13:12:00,2026-02-09,13:12:00,5018.09,5018.70,5017.82,5018.61,30.9323
2026-02-09 13:13:00,2026-02-09,13:13:00,5018.61,5020.77,5018.61,5020.23,24.9491
2026-02-09 13:14:00,2026-02-09,13:14:00,5020.26,5020.26,5014.29,5015.97,74.9148
2026-02-09 13:15:00,2026-02-09,13:15:00,5015.97,5018.48,5008.34,5018.48,327.9130
2026-02-09 13:16:00,2026-02-09,13:16:00,5018.48,5024.71,5017.83,5022.00,213.1032
2026-02-09 13:17:00,2026-02-09,13:17:00,5021.39,5022.78,5021.00,5022.28,34.7596
2026-02-09 13:18:00,2026-02-09,13:18:00,5022.28,5023.95,5020.85,5023.04,46.0900
2026-02-09 13:19:00,2026-02-09,13:19:00,5022.68,5022.69,5019.63,5019.91,69.8548
2026-02-09 13:20:00,2026-02-09,13:20:00,5019.94,5019.94,5018.74,5019.38,6.1285
2026-02-09 13:21:00,2026-02-09,13:21:00,5020.68,5022.02,5019.65,5021.11,19.8022
2026-02-09 13:22:00,2026-02-09,13:22:00,5021.12,5022.54,5021.11,5021.34,12.0456
2026-02-09 13:23:00,2026-02-09,13:23:00,5022.90,5023.76,5021.49,5021.49,22.5855
2026-02-09 13:24:00,2026-02-09,13:24:00,5021.53,5021.56,5017.19,5019.57,26.9789
2026-02-09 13:25:00,2026-02-09,13:25:00,5019.56,5021.04,5018.50,5020.77,26.1242
2026-02-09 13:26:00,2026-02-09,13:26:00,5020.77,5021.01,5018.17,5018.37,21.5302
2026-02-09 13:27:00,2026-02-09,13:27:00,5018.34,5018.59,5016.00,5016.93,5.0998
2026-02-09 13:28:00,2026-02-09,13:28:00,5017.02,5018.37,5016.86,5018.36,53.1212
2026-02-09 13:29:00,2026-02-09,13:29:00,5018.36,5018.36,5013.44,5017.92,64.2555
2026-02-09 13:30:00,2026-02-09,13:30:00,5017.89,5017.95,5016.27,5017.24,21.5991
2026-02-09 13:31:00,2026-02-09,13:31:00,5017.24,5018.04,5015.55,5015.55,8.7803
2026-02-09 13:32:00,2026-02-09,13:32:00,5015.20,5016.19,5015.18,5016.19,7.3731
2026-02-09 13:33:00,2026-02-09,13:33:00,5016.19,5019.36,5016.19,5018.96,41.6542
2026-02-09 13:34:00,2026-02-09,13:34:00,5019.09,5020.87,5019.03,5019.85,22.7322
2026-02-09 13:35:00,2026-02-09,13:35:00,5019.85,5020.76,5018.36,5018.86,49.9971
2026-02-09 13:36:00,2026-02-09,13:36:00,5018.85,5019.49,5018.35,5019.47,9.3433
2026-02-09 13:37:00,2026-02-09,13:37:00,5020.69,5024.00,5020.37,5021.63,31.1087
2026-02-09 13:38:00,2026-02-09,13:38:00,5021.25,5021.33,5019.52,5019.52,8.8495
2026-02-09 13:39:00,2026-02-09,13:39:00,5019.52,5022.80,5018.43,5022.80,6.6707
2026-02-09 13:40:00,2026-02-09,13:40:00,5022.80,5022.80,5020.06,5020.75,16.3142
2026-02-09 13:41:00,2026-02-09,13:41:00,5020.75,5021.65,5019.66,5019.68,4.4925
2026-02-09 13:42:00,2026-02-09,13:42:00,5019.68,5020.28,5017.28,5017.46,36.7291
2026-02-09 13:43:00,2026-02-09,13:43:00,5017.44,5017.92,5015.55,5016.10,57.7560
2026-02-09 13:44:00,2026-02-09,13:44:00,5016.39,5021.22,5016.39,5019.54,24.3058
2026-02-09 13:45:00,2026-02-09,13:45:00,5018.83,5020.33,5014.41,5015.07,18.5899
2026-02-09 13:46:00,2026-02-09,13:46:00,5016.10,5016.53,5014.55,5015.76,38.8567
2026-02-09 13:47:00,2026-02-09,13:47:00,5015.68,5016.49,5014.27,5014.86,108.0146
2026-02-09 13:48:00,2026-02-09,13:48:00,5014.86,5017.02,5014.86,5016.92,52.2958
2026-02-09 13:49:00,2026-02-09,13:49:00,5016.96,5017.88,5013.89,5014.59,77.8933
2026-02-09 13:50:00,2026-02-09,13:50:00,5014.59,5014.59,5013.00,5013.00,140.8026
2026-02-09 13:51:00,2026-02-09,13:51:00,5012.76,5012.84,5009.33,5009.79,134.0679
2026-02-09 13:52:00,2026-02-09,13:52:00,5009.75,5013.60,5009.52,5013.29,49.2050
2026-02-09 13:53:00,2026-02-09,13:53:00,5013.44,5016.82,5013.44,5016.11,83.4840
2026-02-09 13:54:00,2026-02-09,13:54:00,5016.11,5016.18,5014.95,5015.31,19.5508
2026-02-09 13:55:00,2026-02-09,13:55:00,5015.37,5015.37,5012.30,5013.08,23.3912
2026-02-09 13:56:00,2026-02-09,13:56:00,5013.13,5013.23,5010.60,5010.75,8.3560
2026-02-09 13:57:00,2026-02-09,13:57:00,5010.67,5010.67,5006.91,5007.39,267.9707
2026-02-09 13:58:00,2026-02-09,13:58:00,5007.67,5012.57,5007.66,5012.23,74.5412
2026-02-09 13:59:00,2026-02-09,13:59:00,5012.23,5013.77,5011.24,5011.91,17.1901
2026-02-09 14:00:00,2026-02-09,14:00:00,5011.92,5012.93,5011.27,5012.79,51.3374
2026-02-09 14:01:00,2026-02-09,14:01:00,5012.79,5013.41,5011.30,5011.30,15.6018
2026-02-09 14:02:00,2026-02-09,14:02:00,5012.68,5013.55,5012.29,5013.54,12.8983
2026-02-09 14:03:00,2026-02-09,14:03:00,5013.47,5014.54,5013.41,5014.25,54.5957
2026-02-09 14:04:00,2026-02-09,14:04:00,5014.48,5014.48,5014.14,5014.30,23.3440
2026-02-09 14:05:00,2026-02-09,14:05:00,5015.06,5016.39,5014.00,5014.36,21.4128
2026-02-09 14:06:00,2026-02-09,14:06:00,5014.36,5015.41,5014.09,5014.65,37.8438
2026-02-09 14:07:00,2026-02-09,14:07:00,5014.00,5016.45,5013.71,5016.45,60.6057
2026-02-09 14:08:00,2026-02-09,14:08:00,5016.45,5018.46,5016.32,5018.43,36.6114
2026-02-09 14:09:00,2026-02-09,14:09:00,5018.52,5019.74,5018.52,5019.37,122.4132
2026-02-09 14:10:00,2026-02-09,14:10:00,5019.37,5019.68,5018.64,5019.44,16.8041
2026-02-09 14:11:00,2026-02-09,14:11:00,5019.43,5019.88,5018.09,5019.10,18.6457
2026-02-09 14:12:00,2026-02-09,14:12:00,5019.10,5019.46,5016.97,5018.11,16.8786
2026-02-09 14:13:00,2026-02-09,14:13:00,5018.19,5019.17,5014.07,5015.00,44.6070
2026-02-09 14:14:00,2026-02-09,14:14:00,5015.01,5016.12,5015.00,5015.26,23.1573
2026-02-09 14:15:00,2026-02-09,14:15:00,5015.28,5019.60,5015.28,5019.47,48.8459
2026-02-09 14:16:00,2026-02-09,14:16:00,5018.95,5021.43,5018.95,5021.09,89.1326
2026-02-09 14:17:00,2026-02-09,14:17:00,5021.49,5022.27,5019.06,5019.18,128.3956
2026-02-09 14:18:00,2026-02-09,14:18:00,5019.19,5021.67,5019.19,5020.85,18.9726
2026-02-09 14:19:00,2026-02-09,14:19:00,5020.85,5022.00,5020.85,5022.00,10.0935
2026-02-09 14:20:00,2026-02-09,14:20:00,5022.00,5022.79,5021.69,5022.21,11.4682
2026-02-09 14:21:00,2026-02-09,14:21:00,5022.75,5023.05,5021.69,5022.39,61.8723
2026-02-09 14:22:00,2026-02-09,14:22:00,5022.50,5025.00,5022.40,5023.49,99.0656
2026-02-09 14:23:00,2026-02-09,14:23:00,5023.49,5024.89,5021.40,5021.40,17.3317
2026-02-09 14:24:00,2026-02-09,14:24:00,5021.46,5025.14,5021.45,5024.68,64.5856
2026-02-09 14:25:00,2026-02-09,14:25:00,5024.39,5026.18,5024.25,5026.03,31.0126
2026-02-09 14:26:00,2026-02-09,14:26:00,5025.87,5028.13,5024.54,5026.11,26.9911
2026-02-09 14:27:00,2026-02-09,14:27:00,5026.11,5028.40,5025.27,5027.48,38.5451
2026-02-09 14:28:00,2026-02-09,14:28:00,5028.25,5030.77,5028.25,5030.58,303.3222
2026-02-09 14:29:00,2026-02-09,14:29:00,5030.27,5032.07,5030.21,5030.22,51.5760
2026-02-09 14:30:00,2026-02-09,14:30:00,5030.44,5031.83,5027.24,5029.75,22.2558
2026-02-09 14:31:00,2026-02-09,14:31:00,5029.45,5032.11,5028.65,5028.65,9.2591
2026-02-09 14:32:00,2026-02-09,14:32:00,5028.12,5030.16,5027.84,5028.21,27.0246
2026-02-09 14:33:00,2026-02-09,14:33:00,5028.21,5029.26,5026.30,5028.46,13.5233
2026-02-09 14:34:00,2026-02-09,14:34:00,5028.46,5031.69,5028.41,5031.23,16.6671
2026-02-09 14:35:00,2026-02-09,14:35:00,5031.73,5034.94,5031.51,5032.58,93.7724
2026-02-09 14:36:00,2026-02-09,14:36:00,5032.58,5032.58,5028.97,5029.16,138.7759
2026-02-09 14:37:00,2026-02-09,14:37:00,5029.20,5036.00,5028.98,5033.67,125.0321
2026-02-09 14:38:00,2026-02-09,14:38:00,5033.24,5035.01,5033.24,5034.47,86.4324
2026-02-09 14:39:00,2026-02-09,14:39:00,5034.30,5035.42,5032.74,5033.06,48.4212
2026-02-09 14:40:00,2026-02-09,14:40:00,5033.06,5035.46,5031.48,5035.15,27.7280
2026-02-09 14:41:00,2026-02-09,14:41:00,5035.28,5038.38,5034.45,5035.70,180.6936
2026-02-09 14:42:00,2026-02-09,14:42:00,5035.70,5041.95,5035.23,5038.09,341.3026
2026-02-09 14:43:00,2026-02-09,14:43:00,5038.10,5039.97,5037.47,5038.12,159.0957
2026-02-09 14:44:00,2026-02-09,14:44:00,5038.18,5038.18,5034.45,5034.46,57.4793
2026-02-09 14:45:00,2026-02-09,14:45:00,5034.49,5034.52,5025.92,5028.22,124.1741
2026-02-09 14:46:00,2026-02-09,14:46:00,5028.13,5028.13,5026.49,5027.31,50.1037
2026-02-09 14:47:00,2026-02-09,14:47:00,5027.48,5029.56,5027.48,5029.13,33.2133
2026-02-09 14:48:00,2026-02-09,14:48:00,5029.81,5030.24,5026.25,5026.33,60.1533
2026-02-09 14:49:00,2026-02-09,14:49:00,5026.28,5031.05,5024.11,5030.46,50.9544
2026-02-09 14:50:00,2026-02-09,14:50:00,5030.45,5031.50,5029.25,5029.64,22.2583
2026-02-09 14:51:00,2026-02-09,14:51:00,5030.65,5034.35,5030.05,5032.72,87.8979
2026-02-09 14:52:00,2026-02-09,14:52:00,5033.21,5034.75,5031.21,5034.06,26.5002
2026-02-09 14:53:00,2026-02-09,14:53:00,5034.06,5035.06,5033.86,5033.97,24.4079
2026-02-09 14:54:00,2026-02-09,14:54:00,5033.71,5035.45,5033.71,5035.45,38.3443
2026-02-09 14:55:00,2026-02-09,14:55:00,5035.50,5038.07,5035.50,5037.69,99.1809
2026-02-09 14:56:00,2026-02-09,14:56:00,5037.85,5038.16,5037.18,5037.81,16.8988
2026-02-09 14:57:00,2026-02-09,14:57:00,5037.24,5037.33,5034.23,5034.72,30.1261
2026-02-09 14:58:00,2026-02-09,14:58:00,5034.72,5034.72,5033.33,5034.16,29.1246
2026-02-09 14:59:00,2026-02-09,14:59:00,5034.16,5037.34,5034.05,5037.34,17.4605
2026-02-09 15:00:00,2026-02-09,15:00:00,5037.34,5041.03,5037.34,5039.90,203.9811
2026-02-09 15:01:00,2026-02-09,15:01:00,5040.16,5043.57,5039.58,5039.58,137.0176
2026-02-09 15:02:00,2026-02-09,15:02:00,5039.58,5039.92,5035.15,5035.55,313.2284
2026-02-09 15:03:00,2026-02-09,15:03:00,5035.43,5042.74,5035.41,5042.27,46.3729
2026-02-09 15:04:00,2026-02-09,15:04:00,5041.82,5045.73,5041.82,5043.53,118.7558
2026-02-09 15:05:00,2026-02-09,15:05:00,5043.53,5044.88,5043.49,5044.44,37.4061
2026-02-09 15:06:00,2026-02-09,15:06:00,5044.33,5044.61,5041.73,5043.31,38.2332
2026-02-09 15:07:00,2026-02-09,15:07:00,5043.19,5043.74,5041.78,5041.78,108.4331
2026-02-09 15:08:00,2026-02-09,15:08:00,5041.82,5041.82,5038.43,5040.57,234.2990
2026-02-09 15:09:00,2026-02-09,15:09:00,5040.14,5040.49,5037.23,5037.64,19.0655
2026-02-09 15:10:00,2026-02-09,15:10:00,5037.83,5037.96,5033.46,5033.47,423.2874
2026-02-09 15:11:00,2026-02-09,15:11:00,5033.47,5038.60,5033.47,5038.48,40.5587
2026-02-09 15:12:00,2026-02-09,15:12:00,5038.48,5040.53,5036.71,5036.81,445.0118
2026-02-09 15:13:00,2026-02-09,15:13:00,5036.79,5036.94,5032.23,5032.47,291.8857
2026-02-09 15:14:00,2026-02-09,15:14:00,5031.71,5035.43,5031.65,5035.43,163.7161
2026-02-09 15:15:00,2026-02-09,15:15:00,5034.57,5035.58,5033.58,5035.00,48.7365
2026-02-09 15:16:00,2026-02-09,15:16:00,5031.50,5037.62,5031.31,5036.55,135.0772
2026-02-09 15:17:00,2026-02-09,15:17:00,5036.18,5036.18,5027.96,5031.05,617.6835
2026-02-09 15:18:00,2026-02-09,15:18:00,5031.11,5031.50,5029.72,5029.80,127.4595
2026-02-09 15:19:00,2026-02-09,15:19:00,5029.80,5031.88,5028.93,5030.00,49.6475
2026-02-09 15:20:00,2026-02-09,15:20:00,5028.84,5028.84,5024.28,5025.86,494.5492
2026-02-09 15:21:00,2026-02-09,15:21:00,5025.86,5027.39,5021.96,5023.32,151.7174
2026-02-09 15:22:00,2026-02-09,15:22:00,5022.76,5022.76,5014.13,5018.42,348.8978
2026-02-09 15:23:00,2026-02-09,15:23:00,5018.40,5020.36,5016.79,5018.99,463.1638
2026-02-09 15:24:00,2026-02-09,15:24:00,5019.76,5023.23,5018.55,5023.15,302.6976
2026-02-09 15:25:00,2026-02-09,15:25:00,5022.19,5026.64,5021.44,5024.80,119.3089
2026-02-09 15:26:00,2026-02-09,15:26:00,5024.56,5026.52,5024.54,5025.35,59.4535
2026-02-09 15:27:00,2026-02-09,15:27:00,5025.35,5028.27,5024.54,5026.31,85.2311
2026-02-09 15:28:00,2026-02-09,15:28:00,5026.31,5028.16,5024.17,5024.79,120.3988
2026-02-09 15:29:00,2026-02-09,15:29:00,5023.79,5028.80,5023.65,5026.90,79.9515
2026-02-09 15:30:00,2026-02-09,15:30:00,5026.90,5030.00,5023.36,5030.00,68.1556
2026-02-09 15:31:00,2026-02-09,15:31:00,5029.97,5032.77,5028.88,5030.42,273.9270
2026-02-09 15:32:00,2026-02-09,15:32:00,5030.42,5030.42,5024.06,5025.31,296.0010
2026-02-09 15:33:00,2026-02-09,15:33:00,5025.37,5025.87,5020.69,5025.27,410.8566
2026-02-09 15:34:00,2026-02-09,15:34:00,5025.27,5026.99,5022.08,5026.43,156.2626
2026-02-09 15:35:00,2026-02-09,15:35:00,5026.45,5026.48,5023.56,5023.79,35.2086
2026-02-09 15:36:00,2026-02-09,15:36:00,5023.58,5028.75,5023.58,5028.57,58.9307
2026-02-09 15:37:00,2026-02-09,15:37:00,5029.20,5030.71,5028.05,5029.47,60.8554
2026-02-09 15:38:00,2026-02-09,15:38:00,5028.09,5032.14,5028.09,5032.12,31.5381
2026-02-09 15:39:00,2026-02-09,15:39:00,5032.12,5032.66,5031.84,5032.43,71.2975
2026-02-09 15:40:00,2026-02-09,15:40:00,5032.28,5032.28,5026.93,5028.71,139.7160
2026-02-09 15:41:00,2026-02-09,15:41:00,5028.75,5029.04,5026.17,5027.34,75.7384
2026-02-09 15:42:00,2026-02-09,15:42:00,5027.00,5033.15,5027.00,5032.69,248.8115
2026-02-09 15:43:00,2026-02-09,15:43:00,5032.71,5034.86,5032.19,5033.01,187.1965
2026-02-09 15:44:00,2026-02-09,15:44:00,5032.57,5036.51,5032.57,5035.26,196.7047
2026-02-09 15:45:00,2026-02-09,15:45:00,5035.26,5036.37,5034.46,5035.75,45.6150
2026-02-09 15:46:00,2026-02-09,15:46:00,5035.11,5035.72,5032.70,5033.29,21.5173
2026-02-09 15:47:00,2026-02-09,15:47:00,5033.34,5035.65,5033.34,5035.65,33.9582
2026-02-09 15:48:00,2026-02-09,15:48:00,5035.74,5036.07,5029.28,5030.58,118.1721
2026-02-09 15:49:00,2026-02-09,15:49:00,5030.61,5032.70,5030.61,5031.93,15.9107
2026-02-09 15:50:00,2026-02-09,15:50:00,5030.23,5031.65,5026.84,5028.74,56.2443
2026-02-09 15:51:00,2026-02-09,15:51:00,5028.74,5031.80,5028.64,5031.62,9.3896
2026-02-09 15:52:00,2026-02-09,15:52:00,5031.60,5035.10,5030.97,5035.10,43.7481
2026-02-09 15:53:00,2026-02-09,15:53:00,5034.98,5037.81,5033.84,5037.39,70.3455
2026-02-09 15:54:00,2026-02-09,15:54:00,5037.39,5037.55,5036.42,5037.23,48.8574
2026-02-09 15:55:00,2026-02-09,15:55:00,5037.46,5037.46,5034.14,5034.77,35.7980
2026-02-09 15:56:00,2026-02-09,15:56:00,5035.05,5039.76,5033.91,5039.28,128.9849
2026-02-09 15:57:00,2026-02-09,15:57:00,5039.70,5039.70,5034.71,5034.81,35.9691
2026-02-09 15:58:00,2026-02-09,15:58:00,5035.01,5035.15,5031.93,5032.20,44.5684
2026-02-09 15:59:00,2026-02-09,15:59:00,5032.53,5032.53,5029.84,5031.33,109.3323
2026-02-09 16:00:00,2026-02-09,16:00:00,5030.75,5030.91,5022.67,5027.97,411.6595
2026-02-09 16:01:00,2026-02-09,16:01:00,5028.12,5028.43,5025.26,5026.06,313.9926
2026-02-09 16:02:00,2026-02-09,16:02:00,5026.06,5026.06,5023.64,5024.10,21.8958
2026-02-09 16:03:00,2026-02-09,16:03:00,5024.07,5029.02,5023.64,5027.80,35.1457
2026-02-09 16:04:00,2026-02-09,16:04:00,5027.80,5030.74,5027.32,5029.40,114.3767
2026-02-09 16:05:00,2026-02-09,16:05:00,5029.37,5029.45,5019.94,5024.52,302.1592
2026-02-09 16:06:00,2026-02-09,16:06:00,5024.59,5025.54,5022.76,5025.54,60.8561
2026-02-09 16:07:00,2026-02-09,16:07:00,5025.54,5026.14,5024.13,5024.39,92.6767
2026-02-09 16:08:00,2026-02-09,16:08:00,5023.94,5024.98,5020.53,5021.91,391.1918
2026-02-09 16:09:00,2026-02-09,16:09:00,5021.91,5021.91,5018.84,5020.02,242.6723
2026-02-09 16:10:00,2026-02-09,16:10:00,5020.69,5021.60,5018.94,5021.60,103.3260
2026-02-09 16:11:00,2026-02-09,16:11:00,5021.94,5021.94,5017.32,5020.05,354.5561
2026-02-09 16:12:00,2026-02-09,16:12:00,5020.27,5021.38,5016.91,5016.91,44.7261
2026-02-09 16:13:00,2026-02-09,16:13:00,5017.34,5017.91,5014.47,5014.84,433.8766
2026-02-09 16:14:00,2026-02-09,16:14:00,5014.42,5014.85,5008.98,5012.62,341.4606
2026-02-09 16:15:00,2026-02-09,16:15:00,5013.29,5014.02,5010.89,5012.12,122.1676
2026-02-09 16:16:00,2026-02-09,16:16:00,5011.62,5012.75,5011.49,5012.63,59.8670
2026-02-09 16:17:00,2026-02-09,16:17:00,5012.63,5014.56,5010.00,5011.16,66.5237
2026-02-09 16:18:00,2026-02-09,16:18:00,5011.16,5013.96,5008.00,5013.65,251.8350
2026-02-09 16:19:00,2026-02-09,16:19:00,5013.87,5015.03,5012.06,5014.20,19.0546
2026-02-09 16:20:00,2026-02-09,16:20:00,5014.20,5014.43,5011.47,5012.53,329.4778
2026-02-09 16:21:00,2026-02-09,16:21:00,5012.29,5012.56,5008.75,5011.12,310.1095
2026-02-09 16:22:00,2026-02-09,16:22:00,5011.12,5011.22,4998.01,5005.33,1131.1105
2026-02-09 16:23:00,2026-02-09,16:23:00,5005.33,5005.34,4997.49,5002.25,450.1161
2026-02-09 16:24:00,2026-02-09,16:24:00,5002.10,5009.01,5002.10,5005.51,260.2618
2026-02-09 16:25:00,2026-02-09,16:25:00,5003.95,5004.06,5000.26,5001.51,73.4012
2026-02-09 16:26:00,2026-02-09,16:26:00,5001.44,5004.46,5001.09,5002.60,39.5276
2026-02-09 16:27:00,2026-02-09,16:27:00,5001.82,5007.46,5001.56,5007.15,56.7411
2026-02-09 16:28:00,2026-02-09,16:28:00,5007.15,5008.65,5002.12,5004.94,91.6939
2026-02-09 16:29:00,2026-02-09,16:29:00,5004.97,5010.09,5003.56,5008.72,140.1932
2026-02-09 16:30:00,2026-02-09,16:30:00,5008.72,5012.98,5008.25,5012.98,67.9294
2026-02-09 16:31:00,2026-02-09,16:31:00,5012.75,5014.02,5010.13,5013.62,318.9880
2026-02-09 16:32:00,2026-02-09,16:32:00,5013.51,5016.55,5011.06,5011.27,577.0019
2026-02-09 16:33:00,2026-02-09,16:33:00,5011.24,5013.34,5009.97,5011.59,44.3625
2026-02-09 16:34:00,2026-02-09,16:34:00,5011.51,5012.27,5010.09,5010.09,36.7293
2026-02-09 16:35:00,2026-02-09,16:35:00,5010.09,5011.42,5008.88,5010.34,55.3826
2026-02-09 16:36:00,2026-02-09,16:36:00,5011.27,5011.97,5008.92,5008.92,295.3752
2026-02-09 16:37:00,2026-02-09,16:37:00,5008.92,5011.97,5008.92,5011.22,15.3332
2026-02-09 16:38:00,2026-02-09,16:38:00,5011.68,5011.68,5008.90,5010.13,16.2069
2026-02-09 16:39:00,2026-02-09,16:39:00,5010.13,5010.67,5007.32,5010.63,161.7125
2026-02-09 16:40:00,2026-02-09,16:40:00,5010.45,5014.95,5009.28,5014.18,197.8295
2026-02-09 16:41:00,2026-02-09,16:41:00,5014.38,5014.40,5011.44,5012.25,42.6302
2026-02-09 16:42:00,2026-02-09,16:42:00,5012.22,5014.10,5010.35,5011.34,240.4293
2026-02-09 16:43:00,2026-02-09,16:43:00,5011.34,5013.29,5010.56,5012.52,26.6392
2026-02-09 16:44:00,2026-02-09,16:44:00,5012.56,5013.06,5012.11,5013.06,17.9486
2026-02-09 16:45:00,2026-02-09,16:45:00,5013.06,5013.06,5009.51,5009.72,93.5863
2026-02-09 16:46:00,2026-02-09,16:46:00,5009.72,5009.72,5006.19,5009.09,380.0520
2026-02-09 16:47:00,2026-02-09,16:47:00,5009.09,5009.42,5004.47,5006.49,390.1772
2026-02-09 16:48:00,2026-02-09,16:48:00,5006.49,5007.29,5003.84,5004.78,137.2539
2026-02-09 16:49:00,2026-02-09,16:49:00,5003.21,5004.44,5001.66,5003.76,109.0725
2026-02-09 16:50:00,2026-02-09,16:50:00,5003.54,5006.28,5001.51,5005.59,25.8494
2026-02-09 16:51:00,2026-02-09,16:51:00,5005.05,5005.26,5003.53,5004.76,77.4353
2026-02-09 16:52:00,2026-02-09,16:52:00,5004.55,5005.11,5001.92,5003.43,40.8846
2026-02-09 16:53:00,2026-02-09,16:53:00,5003.42,5009.23,5002.85,5003.53,178.9660
2026-02-09 16:54:00,2026-02-09,16:54:00,5003.53,5005.39,5001.16,5005.09,102.6212
2026-02-09 16:55:00,2026-02-09,16:55:00,5005.12,5007.04,5004.25,5005.87,64.9583
2026-02-09 16:56:00,2026-02-09,16:56:00,5004.44,5008.98,5004.24,5008.19,58.7115
2026-02-09 16:57:00,2026-02-09,16:57:00,5008.12,5008.14,5005.28,5008.12,50.9485
2026-02-09 16:58:00,2026-02-09,16:58:00,5008.11,5008.62,5007.13,5007.54,228.0923
2026-02-09 16:59:00,2026-02-09,16:59:00,5007.54,5007.54,5005.26,5006.62,15.2435
2026-02-09 17:00:00,2026-02-09,17:00:00,5006.76,5006.78,5002.60,5005.97,176.9997
2026-02-09 17:01:00,2026-02-09,17:01:00,5005.97,5011.29,5005.97,5008.50,286.5671
2026-02-09 17:02:00,2026-02-09,17:02:00,5008.38,5010.86,5006.83,5010.86,14.6582
2026-02-09 17:03:00,2026-02-09,17:03:00,5011.24,5016.61,5009.17,5015.69,911.2844
2026-02-09 17:04:00,2026-02-09,17:04:00,5014.88,5018.10,5014.15,5016.15,203.1759
2026-02-09 17:05:00,2026-02-09,17:05:00,5016.11,5017.93,5013.27,5017.78,78.7799
2026-02-09 17:06:00,2026-02-09,17:06:00,5017.93,5020.46,5015.68,5019.96,170.6425
2026-02-09 17:07:00,2026-02-09,17:07:00,5019.95,5019.96,5017.57,5018.32,61.4563
2026-02-09 17:08:00,2026-02-09,17:08:00,5018.29,5019.76,5016.86,5019.76,43.9151
2026-02-09 17:09:00,2026-02-09,17:09:00,5019.76,5019.84,5016.96,5017.98,23.3047
2026-02-09 17:10:00,2026-02-09,17:10:00,5017.98,5018.38,5017.11,5018.38,29.4547
